created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jan 09 08:38:04 +0000 2024,1744639664760541605,"Prabowo bertanya kepada Anies terkait pernyataan cawapres nomor urut 1, Muhaimin Iskandar, dalam suatu kesempatan beberapa waktu lalu. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",0,1,0,0,in,781964905,1744639641037496771,AdhigkKurniawan,https://twitter.com/AdhigkKurniawan/status/1744639664760541605
Tue Jan 09 08:37:47 +0000 2024,1744639591796064279,Spanduk Terpanjang  Anies Baswedan-Muhaimin Iskandar di Jembatan Tanjang Pati Jateng Dirusak OTK https://t.co/ke7GgXh3t3,0,0,2,1,in,1443801854756880385,1744639591796064279,kba_news,https://twitter.com/kba_news/status/1744639591796064279
Tue Jan 09 08:37:36 +0000 2024,1744639545633542403,"Hasilnya, pasangan Prabowo Subianto-Gibran Rakabuming Raka mengungguli Anies Baswedan-Muhaimin Iskandar atau Cak Imin, dan Ganjar Pranowo-Mahfud Md.#IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",0,1,0,0,in,1485922326453841921,1744639539816325288,mingskyyy_,https://twitter.com/mingskyyy_/status/1744639545633542403
Tue Jan 09 08:36:25 +0000 2024,1744639248631042537,"Dan pasangan yang relatif bisa memenuhi syarat itu adalah pasangan 02 (Prabowo-Gibran) dan pasangan 01 (Anies-Muhaimin),"" ujarnya, Jumat.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,0,0,0,in,246449701,1744639197460541929,HeryWP,https://twitter.com/HeryWP/status/1744639248631042537
Tue Jan 09 08:36:22 +0000 2024,1744639237864251735,"Anies-Muhaimin berada di posisi kedua dengan 28,0 persen, sedangkan Ganjar-Mahfud di urutan terakhir dengan 21,8 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,246449701,1744639197460541929,HeryWP,https://twitter.com/HeryWP/status/1744639237864251735
Tue Jan 09 08:36:21 +0000 2024,1744639231627280797,dan Anies Baswedan-Muhaimin Iskandar berpotensi melaju ke putaran kedua Pilpres 2024.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,246449701,1744639197460541929,HeryWP,https://twitter.com/HeryWP/status/1744639231627280797
Tue Jan 09 08:36:17 +0000 2024,1744639214816526514,"Urutan kedua survei Indikator ditempati Anies-Muhaimin dengan elektabilitas 23,2 persen, sedangkan urutan ketiga ada Ganjar-Mahfud dengan 22,2 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,246449701,1744639197460541929,HeryWP,https://twitter.com/HeryWP/status/1744639214816526514
Tue Jan 09 08:36:16 +0000 2024,1744639212622852224,Survei terbaru Indikator yang menempatkan Prabowo-Gibran unggul atas Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD dilaksanakan pada 25-27 Desember 2023.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,246449701,1744639197460541929,HeryWP,https://twitter.com/HeryWP/status/1744639212622852224
Tue Jan 09 08:36:14 +0000 2024,1744639202032316597,Survei yang dirilis pada Januari 2024 menunjukkan elektabilitas Prabowo-Gibran mengungguli paslon 1 Anies Baswedan-Muhaimin Iskandar dan paslon 3 Ganjar Pranowo-Mahfud MD.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,246449701,1744639197460541929,HeryWP,https://twitter.com/HeryWP/status/1744639202032316597
Tue Jan 09 08:33:59 +0000 2024,1744638637994807795,@tvOneNews Tangisan &amp  Air  mata bahagia akn menggema di seluruh indonesia apabila p.anis &amp  gus muhaimin Alloh izinkn mnjadi presiden indonesia 2024,0,0,0,1,in,308904601,1744480148496515162,sucikrsma,https://twitter.com/sucikrsma/status/1744638637994807795
Tue Jan 09 08:33:16 +0000 2024,1744638455253250460,Jejak digital ini sungguh Memalukan marwah Jendral Presiden itu harus Satria dan Cerdas tidak boleh cengeng. Hayoo ber SATU pilihan kita yang Satria Anies Muhaimin #AMINAjaDulu,0,0,0,0,in,1553444248674271232,1744638455253250460,FcrzlMhd,https://twitter.com/FcrzlMhd/status/1744638455253250460
Tue Jan 09 08:33:11 +0000 2024,1744638436978618384,Asisten Coach Timnas AMIN (Anies-Muhaimin) Jazilul Fawaid merespons santai laporan terhadap Anies soal tahan Prabowo. #newsupdate #update #news #text https://t.co/rauMlMsOdd,0,0,0,2,in,759692754985242625,1744638436978618384,kumparan,https://twitter.com/kumparan/status/1744638436978618384
Tue Jan 09 08:28:56 +0000 2024,1744637364230894076,Yang perlu dielaborasi : 1/. Anies Baswedan mengatakan perlunya pengadaan alutsista berdasarkan perkirn di masa depan. Hal ini untuk menimpali pernyataan cawapres Muhaimin Iskandar yang mengutamakan belanja alat pertanian ketimbang alutsista.,0,2,0,0,in,1663270957035950080,1744554274317808118,Yoonon11,https://twitter.com/Yoonon11/status/1744637364230894076
Tue Jan 09 08:27:51 +0000 2024,1744637091672477699,@BangPino__ bedaa jauh samaaa aniess dan gus muhaimin #AMINAjaDulu,0,0,0,0,in,467561411,1744621836921692582,NessaEuDomino,https://twitter.com/NessaEuDomino/status/1744637091672477699
Tue Jan 09 08:27:00 +0000 2024,1744636879901982835,"@konjiro77 Menandakan pasangan AMIN paling demokratis dan menjunjung etika kebebasan berpendapat dan pers 🤲  Semoga AMIN 01 Anies-Muhaimin, Allah menangkan dalam kontestasi Pilpres 2024 ini. Aamiin yaa Rabbal 'Aalamiin 🤲",0,1,1,3,in,760459853265375232,1744636265021214838,rohta_julian,https://twitter.com/rohta_julian/status/1744636879901982835
Tue Jan 09 08:25:27 +0000 2024,1744636487512252560,"Cawapres nomor urut satu, Muhaimin Iskandar mengingatkan Presiden Joko Widodo untuk tidak memihak kepada salah satu paslon. Menurut Gus Imin, berbahaya apabila seorang presiden memihak dalam sebuah kontestasi pemilu.  Download #MetroTVXtend sekarang di Play Store dan App Store.… https://t.co/ykNiTv1C5t",2,24,296,883,in,57261519,1744636487512252560,Metro_TV,https://twitter.com/Metro_TV/status/1744636487512252560
Tue Jan 09 08:20:21 +0000 2024,1744635205854564469,"Anies Dilaporkan ke Bawaslu, Muhaimin: yang Dimulai dari Forum Debat Diselesaikan di Forum Debat https://t.co/9Os2e8p900",1,5,14,66,in,71436318,1744635205854564469,KompasTV,https://twitter.com/KompasTV/status/1744635205854564469
Tue Jan 09 08:19:49 +0000 2024,1744635070957388137,"2. Visi, Misi, dan Program Kerja Anies-Muhaimin: https://t.co/jC7ExHOw8K  Mengembalikan posisi Indonesia sbg pelaku utama di kancah global melalui budaya, seni &amp  ekonomi. Pentingnya peran diplomasi dalam memperjuangkan perdamaian.  #debatcapres2024 #aniesmuhaimin #AMIN2024",0,0,0,0,in,1744620217668653056,1744628339988709420,kataketikid,https://twitter.com/kataketikid/status/1744635070957388137
Tue Jan 09 08:17:21 +0000 2024,1744634451479638424,Bawaslu DKI Jakarta mendalami temuan pemasangan baliho pasangan capres cawapres Anies-Muhaimin di bangunan Kampung Susun Akuarium. https://t.co/PuVuxnSXrF,1,1,2,1,in,23343960,1744634451479638424,kompascom,https://twitter.com/kompascom/status/1744634451479638424
Tue Jan 09 08:16:56 +0000 2024,1744634345309315310,"@tvOneNews Emang paling bener milih Anis Muhaimin, Mereka Pemimpin yang udah terbukti kinerjanya🥳",0,0,0,0,in,892072151511179264,1744480148496515162,savorls,https://twitter.com/savorls/status/1744634345309315310
Tue Jan 09 08:16:35 +0000 2024,1744634259611283570,@legislatweet Maaf yaa Pak Muhaimin @cakimiNOW dirimu asik sih 😄😄😄😄,0,0,0,0,in,563484036,1744233574017151293,ArgaSatriya1,https://twitter.com/ArgaSatriya1/status/1744634259611283570
Tue Jan 09 08:15:09 +0000 2024,1744633897479266484,@Opiniku95098012 Trus gimana ttg etika Gibran terhadap Gus Muhaimin dan Pak Mahfud?,0,0,1,1,in,131544372,1744590780801732883,YongCing519,https://twitter.com/YongCing519/status/1744633897479266484
Tue Jan 09 08:14:22 +0000 2024,1744633699801739742,@Fahrihamzah Tgl 14 Februari Nanti saya dah yakin dalam Hati PILIHAN ITU jatuh ke Pak Anies Baswedan dan Pak Muhaimin Iskandar.   Beliau Membuka Hati saya Saat Kampanye. Beliau Orang² yg Menurut saya yg TERBAIK SAAT INI. Satu Satu nya PASLON yg dari Gaya Kampanye nya aja sangat DEMOKRATIS.,0,0,0,0,in,228700327,1744309412154818868,muhammadjafar25,https://twitter.com/muhammadjafar25/status/1744633699801739742
Tue Jan 09 08:12:17 +0000 2024,1744633176721666466,"2024 di linimasa  X berbeda   • Syarat jadi pendukung Anies - Muhaimin harus goblok dulu yaa  • Syarat jadi pendukung Prabowo - Gibran harus goblok dulu yaa  • Syarat jadi pendukung Ganjar - Mahfud harus goblok dulu yaa  • Jangan GOLPUT lah, kayak orang goblok aja  MERDEKA ✊",0,0,0,0,in,1691964045715460096,1744633176721666466,DewanUnyu,https://twitter.com/DewanUnyu/status/1744633176721666466
Tue Jan 09 08:09:38 +0000 2024,1744632507138703684,"@tvOneNews Emang paling bener milih Anis Muhaimin, Mereka Pemimpin yang udah terbukti kinerjanya🥳",0,0,0,0,in,1478667229205913603,1744480148496515162,rosita_rus,https://twitter.com/rosita_rus/status/1744632507138703684
Tue Jan 09 08:06:33 +0000 2024,1744631732249538639,"Temanggung-kegiatan Beladiri Taktis TNI AD merupakan  Beladiri yang praktis untuk digunakan oleh prajurit TNI, Kasdim Kapten Arm Muhaimin, telah  membuka Sosialisasi Beladiri Taktis TNI AD untuk jajaran Kodim  0706/Temanggung di Aula Sarwo Guno Makodim 0706/Temanggung. https://t.co/T4l9GiwEyt",0,0,0,1,in,3119462413,1744631732249538639,Korem072Pmk,https://twitter.com/Korem072Pmk/status/1744631732249538639
Tue Jan 09 08:03:18 +0000 2024,1744630914360197532,@RagilSemar Kian merindu akan Bapak ANIES dan Muhaimin menjadi RI 1 dan RI 2 insy Allah tercipta keadilan dan kemakmuran.,0,0,0,0,in,1621913174567186432,1744518895657259418,Worosembodr,https://twitter.com/Worosembodr/status/1744630914360197532
Tue Jan 09 07:59:56 +0000 2024,1744630068985647509,"@gm_gm Anies - Muhaimin dan Ganjar - Mahfud, masing² sudah melewati proses dan di kampus. Sedangkan Prabowo - Gibran sebaliknya. Om Gemoy biasa instruksi komando, si anak lurah hanya kaum rebahan yg mimpi/berangan-agan pun tak pernah",0,0,0,0,in,1499073317227368450,1744534103792455937,Hokyahokyee,https://twitter.com/Hokyahokyee/status/1744630068985647509
Tue Jan 09 07:59:00 +0000 2024,1744629834066878837,"Asisten Pelatih Tim Nasional (Timnas) Anies-Muhaimin (AMIN), mengklaim mendapat dukungan dari kalangan militer usai debat capres ketiga, Minggu 7 Januari 2024 lalu.  https://t.co/0ARqf94Hrw",0,0,0,0,in,1698580133068865536,1744629834066878837,heralddotID,https://twitter.com/heralddotID/status/1744629834066878837
Tue Jan 09 07:57:57 +0000 2024,1744629566973661603,"@ram7036015 @ajengcute16__ Bismillah.. Insyaa Allah... Amin, Anies-Muhaimin Presiden-wakil presiden RI 2024-2029 Aamiin ya Rabbal Alamiin.. #aniespresidenRI",0,0,0,0,in,1451573640135208960,1744317792260850152,ado_ono,https://twitter.com/ado_ono/status/1744629566973661603
Tue Jan 09 07:56:06 +0000 2024,1744629103159087577,"Jika pilpres 2024 terjadi satu putaran, opsi terbaik adalah kemenangan Anies R Baswedan dan Muhaimin Iskandar. Yang bermakna  rakyat Indonesia sadar dan bertekad perubahan harus segera dilaksanakan guna mengatasi krisis kebudayaan.",0,0,0,0,in,2211861086,1744629103159087577,AncolArtMarket,https://twitter.com/AncolArtMarket/status/1744629103159087577
Tue Jan 09 07:55:16 +0000 2024,1744628891715805635,"@hobingetik Debat, capres, cawapres, paslon, anis, anies, muhaimin, amin, prabowo, gibran, ganjar, mahfud, pemilu, pilpres, gemoy",0,1,0,0,in,99108886,1744541868510396855,akulakuakulaku,https://twitter.com/akulakuakulaku/status/1744628891715805635
Tue Jan 09 07:53:05 +0000 2024,1744628344258462052,@rianarsk @aniesbaswedan Sy mah tiap nonton debat geh degdegan... Takut salah ucap ....semoga Alloh selalu menuntun pa Anis dan Pa Muhaimin dalam bertutur kata dlm setiap debat...  In Syaa Alloh pa Anis Presiden! Aamiin,0,0,0,0,in,590619275,1744167745200304603,try2better,https://twitter.com/try2better/status/1744628344258462052
Tue Jan 09 07:47:31 +0000 2024,1744626944904425908,"Kalau semua Kabupaten/Walikota se Indonesia spt Kabupaten Ciamis Jawa Barat ini,Insya Allah Paslon Anies Baswedan dan Muhaimin Iskandar (Amin),akan menang satu Putaran. https://t.co/adeKoOAVzE",0,0,0,0,in,1468777939437117443,1744626944904425908,CutterIlham,https://twitter.com/CutterIlham/status/1744626944904425908
Tue Jan 09 07:46:46 +0000 2024,1744626753585529296,Inilah positioning e nyong Begitu @aniesbaswedan @cakimiNOW dilantik menjadi Presiden - Wapres RI 2024-2029 maka sejak itu sayaaahhh otomatis akn berposisi sbg oposisinya Anies &amp  Muhaimin,0,0,0,0,in,371570254,1744626753585529296,widi_kartika,https://twitter.com/widi_kartika/status/1744626753585529296
Tue Jan 09 07:44:18 +0000 2024,1744626132744569269,"@chatap4nk @are_inismyname @99propaganda @Ndons_Back @seeksixsuck @zarryhendrik @bengkeldodo @P4P4B0W0_2024 @florieliciouss @Kimberley_2024 @kurawa @Alie_Fahnoor Hrs nya yg lbh tua ksh contoh sm yg muda n para generasi muda...apapun hasil debat, salaman aja. Itu pak PS ngaburr aj..gak salaman jg sm pak Mahfud jg Muhaimin...kasiann ya pak PS gak bs mengontrol emosi nya",0,0,0,1,in,1237567534771007489,1744184398558421161,Fatchiya5,https://twitter.com/Fatchiya5/status/1744626132744569269
Tue Jan 09 07:44:05 +0000 2024,1744626077295898643,Amin -&gt  Anies Muhaimin  Sore Luhut Menlu Retno Gym Kuli Jawa Mamat Gunshop El Chudai Nyebokin Ade Armando Nangisin El Gemoy Gaza Indonesia Absent No More Cebokin El Chef #DebatCapres 免許不携帯 消火活動中 中村悠一.....jahs  https://t.co/Ho3dI8dU9k,0,0,1,1,in,1743732882449772544,1744626077295898643,KhanUsman52579,https://twitter.com/KhanUsman52579/status/1744626077295898643
Tue Jan 09 07:34:18 +0000 2024,1744623618011918637,Sama seperti saya yg telah mendukung 2x ambisi pencapresannya untuk menuju puncak kekuasaan nya..tapi saya cukupkan untuk kali ini saya pilih Anies Muhaimin untuk menunjuk puncak pimpinan negara ini.,0,0,0,1,in,917049745,1744623618011918637,sholehachmad36,https://twitter.com/sholehachmad36/status/1744623618011918637
Tue Jan 09 07:34:18 +0000 2024,1744623614966775855,Deklarasi Tim Hukum Nasional Anies Baswedan - Muhaimin Iskandar (THN AMIN) Link : https://t.co/jDIX6TWSkD  | #timhukumamin #THNamin #AMINAjaDulu #aniesbaswedan https://t.co/WuzPCjsPz3,0,0,0,0,in,149523131,1744623614966775855,tomrist_,https://twitter.com/tomrist_/status/1744623614966775855
Tue Jan 09 07:29:40 +0000 2024,1744622452427354280,"Angka tersebut melambung jauh meninggalkan paslon nomor urut 1, Anies-Muhaimin dengan elektabilitas 23,2 persen #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas  Prabowo Subianto",0,1,0,0,in,4482720013,1744621655782285667,Mylincolnss,https://twitter.com/Mylincolnss/status/1744622452427354280
Tue Jan 09 07:29:24 +0000 2024,1744622384928436482,"Kemudian disusul Ganjar Pranowo-Mahfud MD di angka 26,6%, dan Anies Baswedan-Muhaimin Iskandar 16,2%. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas  Prabowo Subianto",0,1,0,0,in,4482720013,1744621655782285667,Mylincolnss,https://twitter.com/Mylincolnss/status/1744622384928436482
Tue Jan 09 07:26:48 +0000 2024,1744621729467814165,"Paslon 02 Prabowo-Gibran unggul di Jatim atas paslon 03 Ganjar-Mahfud dan paslon 01 Anies-Muhaimin,"" #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas  Prabowo Subianto""",0,1,0,0,in,4482720013,1744621655782285667,Mylincolnss,https://twitter.com/Mylincolnss/status/1744621729467814165
Tue Jan 09 07:26:32 +0000 2024,1744621661683663085,"Hasilnya, pasangan Prabowo Subianto-Gibran Rakabuming Raka mengungguli Anies Baswedan-Muhaimin Iskandar atau Cak Imin, dan Ganjar Pranowo-Mahfud Md. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas  Prabowo Subianto",0,1,0,0,in,4482720013,1744621655782285667,Mylincolnss,https://twitter.com/Mylincolnss/status/1744621661683663085
Tue Jan 09 07:23:31 +0000 2024,1744620904234246540,@bengkeldodo @Bu__Nuk @budibongg @Lembayung071 @Minietweets_ @roro_wahyuni @AndreasSolusi @bentangnegeri @are_inismyname @florieliciouss @blontankpoer Jejak digital ini sungguh Memalukan marwah Jendral Presiden itu harus Satria dan Cerdas tidak boleh cengeng. Hayoo ber SATU pilihan kita yang Satria Anies Muhaimin #AMINAjaDulu,0,0,0,0,in,1553444248674271232,1744260091967332380,FcrzlMhd,https://twitter.com/FcrzlMhd/status/1744620904234246540
Tue Jan 09 07:22:17 +0000 2024,1744620592475820266,"@vaniepink @_doncorleone78 karena tdk ditag, saya tdk akan mencoblos gambar Anies. cuma gambar Muhaimin.",0,0,0,1,in,820935065240621057,1744599478060138927,servo219,https://twitter.com/servo219/status/1744620592475820266
Tue Jan 09 07:18:54 +0000 2024,1744619739484398000,@kumparan Jejak digital ini sungguh Memalukan marwah Jendral Presiden itu harus Satria dan Cerdas tidak boleh cengeng. Hayoo ber SATU pilihan kita yang Satria Anies Muhaimin #AMINAjaDulu,0,0,0,0,in,1553444248674271232,1744585591612936253,FcrzlMhd,https://twitter.com/FcrzlMhd/status/1744619739484398000
Tue Jan 09 07:14:13 +0000 2024,1744618562231411162,@andre_rosiade Ini Alasan Jusuf Kalla Dukung Anies-Muhaimin di Pilpres 2024 https://t.co/Lj1kE1qF45,0,0,0,0,in,1713852866899968000,1744591267353555033,dokter_DAYU763,https://twitter.com/dokter_DAYU763/status/1744618562231411162
Tue Jan 09 07:13:31 +0000 2024,1744618388830511515,"Prabowo Subianto-Gibran Rakabuming Raka 46,9 persen, Anies Baswedan-Muhaimin Iskandar 23,2 persen,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,3671916373,1744618342651171072,AndriK14567,https://twitter.com/AndriK14567/status/1744618388830511515
Tue Jan 09 07:13:26 +0000 2024,1744618367108231429,"“Sebetulnya gini, misalnya Amin (Anies-Muhaimin) di bulan November 25,4 sekarang naik, hanya naiknya sekitar satu persenan gitu ya, ke 26,8,” katanya.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1744618342651171072,AndriK14567,https://twitter.com/AndriK14567/status/1744618367108231429
Tue Jan 09 07:13:25 +0000 2024,1744618362137882662,"Menurut Ade, kenaikan elektabilitas Anies-Muhaimin hanya mencapai angka 1,4 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1744618342651171072,AndriK14567,https://twitter.com/AndriK14567/status/1744618362137882662
Tue Jan 09 07:13:24 +0000 2024,1744618357377376369,"Anies-Muhaimin berada di posisi ketiga dengan elektabilitas 25,4 persen pada survei bulan November.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1744618342651171072,AndriK14567,https://twitter.com/AndriK14567/status/1744618357377376369
Tue Jan 09 07:13:23 +0000 2024,1744618354684645773,"Peningkatan elektabilitas juga dialami capres-cawapres nomor urut 1, Anies Baswedan-Muhaimin Iskandar.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1744618342651171072,AndriK14567,https://twitter.com/AndriK14567/status/1744618354684645773
Tue Jan 09 07:11:07 +0000 2024,1744617782636073282,"“Jika Pemilu dilaksanakan hari ini, maka hasil suara yang diperoleh Ganjar-Mahfud mengungguli pasangan Prabowo-Gibran dan Anies-Muhaimin dengan perolehan 38,3 persen,” ungkap John.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1744617747563339828,AndriK14567,https://twitter.com/AndriK14567/status/1744617782636073282
Tue Jan 09 07:07:22 +0000 2024,1744616838389260556,"@PartaiSocmed Cok, ngakak aku. Sing mbulet muhaimin 😂🤣",0,0,0,0,in,1435608841912127490,1744577739246747962,joeraganmadu,https://twitter.com/joeraganmadu/status/1744616838389260556
Tue Jan 09 07:05:44 +0000 2024,1744616429171925119,"@endrie2000 @SOBAT_ANIES Duhh lupa, prasaan masih 2023 pak 😅. Iya maksudnya 2024 saya mantap pilih anies &amp  muhaimin bismillah 🤲",0,0,0,3,in,1711882841821466624,1744541174021648872,Setiawan72755,https://twitter.com/Setiawan72755/status/1744616429171925119
Tue Jan 09 07:03:41 +0000 2024,1744615913184547256,"Menurut Denny JA, survei yang dilakukan baru-baru ini membuktikan pasangan ini selalu unggul atas capres-cawapres nomor urut 1 dan 3, Anies Baswedan-Muhaimin Iskandar serta Ganjar Pranowo-Mahfud MD.    Prabowo  #NegarawanSejati https://t.co/YVrTwfmUaS",0,0,2,2,in,1276104950834028544,1744615913184547256,sunflower_mil,https://twitter.com/sunflower_mil/status/1744615913184547256
Tue Jan 09 07:03:28 +0000 2024,1744615857106629038,"TIMNAS Anies Muhaimin (Amin) mengangkat juru bicara (jubir) sekaligus  membentuk relawan luar negeri di beberapa negara, antara lain untuk  Turki, Rusia, dan Pakistan.   Sumber: https://t.co/kmtR0Hzrob",0,0,1,2,in,68930552,1744615857106629038,mediaindonesia,https://twitter.com/mediaindonesia/status/1744615857106629038
Tue Jan 09 07:02:35 +0000 2024,1744615633336365081,"Dan pasangan yang relatif bisa memenuhi syarat itu adalah pasangan 02 (Prabowo-Gibran) dan pasangan 01 (Anies-Muhaimin),"" ujarnya, Jumat.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,0,0,0,in,3671916373,1744615573496152355,AndriK14567,https://twitter.com/AndriK14567/status/1744615633336365081
Tue Jan 09 07:02:32 +0000 2024,1744615620854034732,"Anies-Muhaimin berada di posisi kedua dengan 28,0 persen, sedangkan Ganjar-Mahfud di urutan terakhir dengan 21,8 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1744615573496152355,AndriK14567,https://twitter.com/AndriK14567/status/1744615620854034732
Tue Jan 09 07:02:30 +0000 2024,1744615612431978768,dan Anies Baswedan-Muhaimin Iskandar berpotensi melaju ke putaran kedua Pilpres 2024.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3671916373,1744615573496152355,AndriK14567,https://twitter.com/AndriK14567/status/1744615612431978768
Tue Jan 09 07:02:25 +0000 2024,1744615593150664738,"Urutan kedua survei Indikator ditempati Anies-Muhaimin dengan elektabilitas 23,2 persen, sedangkan urutan ketiga ada Ganjar-Mahfud dengan 22,2 persen.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3671916373,1744615573496152355,AndriK14567,https://twitter.com/AndriK14567/status/1744615593150664738
Tue Jan 09 07:02:24 +0000 2024,1744615590223057270,Survei terbaru Indikator yang menempatkan Prabowo-Gibran unggul atas Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD dilaksanakan pada 25-27 Desember 2023.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3671916373,1744615573496152355,AndriK14567,https://twitter.com/AndriK14567/status/1744615590223057270
Tue Jan 09 07:02:21 +0000 2024,1744615578512642130,Survei yang dirilis pada Januari 2024 menunjukkan elektabilitas Prabowo-Gibran mengungguli paslon 1 Anies Baswedan-Muhaimin Iskandar dan paslon 3 Ganjar Pranowo-Mahfud MD.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3671916373,1744615573496152355,AndriK14567,https://twitter.com/AndriK14567/status/1744615578512642130
Tue Jan 09 07:02:02 +0000 2024,1744615496291655908,"Menurut Denny JA, survei yang dilakukan baru-baru ini membuktikan pasangan Prabowo - Gibran selalu unggul atas capres-cawapres nomor urut 1 dan 3, Anies Baswedan-Muhaimin Iskandar serta Ganjar Pranowo-Mahfud MD.     #NegarawanSejati https://t.co/nnTAyKEjHI",0,0,1,1,in,2750799061,1744615496291655908,rezzanayun,https://twitter.com/rezzanayun/status/1744615496291655908
Tue Jan 09 07:01:10 +0000 2024,1744615279806873871,"Ganjar Mahfud Hebat #3GM #Coblos3 #GanjarMahfudM3nangDebat #DebatCapres Pasangan Anies Baswedan-Muhaimin Iskandar unggul telak dengan perolehan suara sebesar 75,7 persen. bersih kuatkanKPK Mahfud MD\""",0,0,0,0,in,251659045,1744615279806873871,madaran1027,https://twitter.com/madaran1027/status/1744615279806873871
Tue Jan 09 07:00:58 +0000 2024,1744615229257077165,"ANGGOTA Dewan Pakar Tim  Nasional (Timnas) Pemenangan Anies-Muhaimin (Amin), Ganis Irawan,  mengatakan bahwa pasangan calon nomor urut 1 itu menjanjikan    Sumber: https://t.co/6jzTmUSnbP",0,0,0,0,in,68930552,1744615229257077165,mediaindonesia,https://twitter.com/mediaindonesia/status/1744615229257077165
Tue Jan 09 07:00:01 +0000 2024,1744614988751245510,"Komisi Pemilihan Umum (KPU) RI telah menerima pendaftaran tiga bakal pasangan capres-cawapres, yakni Anies Baswedan-Muhaimin Iskandar, Ganjar Pranowo-Mahfud MD, dan Prabowo Subianto-Gibran Rakabuming Raka. Prabowo #NegarawanSejati https://t.co/MlwUTgeQUw",0,0,0,0,in,1646081866301071360,1744614988751245510,LucilleSta81164,https://twitter.com/LucilleSta81164/status/1744614988751245510
Tue Jan 09 07:00:01 +0000 2024,1744614987660697678,"sebelum debat capres yang ketiga, dukungan kepada Prabowo- Gibran sebesar 43,3%. Peringkat kedua ditempati Anies Baswedan-Muhaimin Iskandar di angka 25,3%, kemudian Ganjar-Mahfud di angka 22,9%. #NegarawanSejati  https://t.co/IDDW9xUONt",0,0,0,0,in,788156876366024704,1744614987660697678,larakter,https://twitter.com/larakter/status/1744614987660697678
Tue Jan 09 07:00:00 +0000 2024,1744614986226479386,"dalam survei CSIS,  elektabilitas Prabowo-Gibran 43,7% dan Anies-Muhaimin 26,1%. Kemudian Ganjar-Mahfud 19,4%. Baik LSI Denny JA, ataupun CSIS, sama hasilnya.  Prabowo-Gibran unggul telak di angka 43% lebih #NegarawanSejati  https://t.co/dQ3hMj7cvE",0,0,0,0,in,926950385733976064,1744614986226479386,cferies,https://twitter.com/cferies/status/1744614986226479386
