created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jan 09 23:16:43 +0000 2024,1744860785866899501,"@budimandjatmiko @jokowi @prabowo Dgn arsip KRARAS MASSACRE, lu diketawain Xanana Gusmao, bud",1,0,0,1,in,1474254395361554433,1744582421268599195,egghead0474,https://twitter.com/egghead0474/status/1744860785866899501
Tue Jan 09 23:16:42 +0000 2024,1744860781374558269,@Dahnilanzar @prabowo Berarti banyak yg gak dikenalnya.,0,0,0,0,in,1734427638859747328,1744655152978829330,paslon123,https://twitter.com/paslon123/status/1744860781374558269
Tue Jan 09 23:16:42 +0000 2024,1744860778073837995,@kompascom Sejak kapan jokowi jadi juru bicara prabowo sih,0,0,0,3,in,1698575218057568256,1744627100433485967,putranew200,https://twitter.com/putranew200/status/1744860778073837995
Tue Jan 09 23:16:41 +0000 2024,1744860776899494079,"@mihrabku @prabowo Bahkan kata @fadlizon nyumbang uang 5M dr sakunya sendiri utk palestina adalah bentuk ketidakikhlasan, pdhl sedekah yg diberikan dg terus diungkit2 kebaikannya"" itu, akan sngt menyakitkan org yg disedekahinya. Subhanallah...""",0,0,1,24,in,1651532853266747398,1744743608379756715,KangDenZam,https://twitter.com/KangDenZam/status/1744860776899494079
Tue Jan 09 23:16:41 +0000 2024,1744860774487699848,"@nufadilah @kumparan @aniesbaswedan @prabowo @jokowi Kalo rakyat mah langsung ilang ka, bukan dilaporin lagi🫣",0,0,1,22,in,1553410752132038662,1744703035090374740,MuhammadNurall9,https://twitter.com/MuhammadNurall9/status/1744860774487699848
Tue Jan 09 23:16:39 +0000 2024,1744860765239312679,"@psi_id @RajaJuliAntoni Seharusnya pak Prabowo yg malu, umur sudah nggak lagi muda,tp masih mau berdebat sama yg muda2, udah gitu KALAHLAGI seharusnya seumuran beliau itu  Banyakin ibadah,mohon ampun atas segala dosa kesalahan masa lalunya. Saya yakin,harta pak Prabowo LEBIH DARI CUKUP untuk bekal hidup",0,0,0,0,in,257713026,1744364657391944015,lechanbpn,https://twitter.com/lechanbpn/status/1744860765239312679
Tue Jan 09 23:16:37 +0000 2024,1744860759677616575,"@Uki23 prabowo sudah didepan pintu KEPIKUNAN, ga usa dipaksakan, oramg2 ga tolol cuman kamu aja yg tolol karena ada sisa2 taik yg harus kamu jilat💩💩💩",0,0,0,0,in,1399699505872740356,1744721364656046445,BigbossJP24,https://twitter.com/BigbossJP24/status/1744860759677616575
Tue Jan 09 23:16:34 +0000 2024,1744860748298547414,"@PartaiSocmed @prabowo Nahan-nahan mau coba memahami dulu, tapi gatel, jadi keluarin aja deh disini, mayan kan nambah2.  Kalau emang rahasia, kenapa ga dijelasin aja ya kalau soal pertahanan itu tidak bisa sembarangan share ke publik beserta dasar2 nya kenapa (ancaman yg mgkin terjadi, undang2nya)",0,1,0,0,in,63136110,1744617854429995482,netijenjulidz,https://twitter.com/netijenjulidz/status/1744860748298547414
Tue Jan 09 23:16:34 +0000 2024,1744860745068843515,"@andre_rosiade Luas Jakarta : 66.150 ha, Singapura  73.430 ha, Luxemburg: 258.600 ha Kebayang kalau ada orang yang punya luas tanah 340.000 ha bisa bikin ibu kota &amp  berapa negara makmur..⁉️,,luar biasa rakus dan tamaknya Prabowo,,,apakah semua tanahnya itu mau di bawa mati,,padahal 2x3 M https://t.co/847KsGUCvE",0,0,0,0,in,1716612523393495040,1744563557042356336,KoimSyamsu67225,https://twitter.com/KoimSyamsu67225/status/1744860745068843515
Tue Jan 09 23:16:33 +0000 2024,1744860740723572866,"@xquitavee @prabowo Pertahanan konon, noh urus Rohingya segitu banyak nya yg masuk ke indo, masih sekelas Rohingya tu, gmna kabar nya nanti militer negara lain yg nyusup Tampa ijin, dah  lah suruh istirahat aja bapak ini di rumah 🤣",0,0,0,0,in,1066829883005796352,1744564694210289700,WSadrianto,https://twitter.com/WSadrianto/status/1744860740723572866
Tue Jan 09 23:16:33 +0000 2024,1744860740463509652,"Dejarah adalah Guru terbaik, keikhlasan Hati Seorang Prabowo...  #AyahBOWOAdalahKITA  #AyahBOWOAdalahKITA  #AyahBOWOAdalahKITA https://t.co/LOEjYaT854",0,0,1,1,in,1610281368537411585,1744860740463509652,Ni37102593Wilda,https://twitter.com/Ni37102593Wilda/status/1744860740463509652
Tue Jan 09 23:16:32 +0000 2024,1744860736550252690,@rachlannashidik Orang yg super haus kuasa kek pak Prabowo sangat berbahaya kalo dikasi kekuasan. bisa2 dia lampiaskan semuanya kalo dia mendptkan kekuasaan itu sendiri. Maka pilihan tepat adalah Anies Muhaimin sebagai presiden RI 2024.,0,0,0,0,in,1444604407228682248,1744840069263843469,menang2024,https://twitter.com/menang2024/status/1744860736550252690
Tue Jan 09 23:16:28 +0000 2024,1744860722977440194,Pokoknya Prabowo yg paling Patriotis pdhl belum diadili soal pembunuhan dan Penculikan aktivis. Paling tidak ambisius dan ikhlas walau sudah 3x ikut pilpres nmn kalah terus. Paling tak punya apa2 walau HGU hasil nepotisme luas. Paling jujur walau ingin berkuasa krn bisnis mandek. https://t.co/4ihZZ197zj,1,0,4,10,in,213168371,1744860722977440194,AH_SiregarXIX,https://twitter.com/AH_SiregarXIX/status/1744860722977440194
Tue Jan 09 23:16:28 +0000 2024,1744860721140421095,"@JimlyAs iya Pak, jangan asal bilang rahasia negara, padahal yang ditanya berdasarkan data terbuka dan tidak termasuk rahasia negara dalam UU. bisanya ngatain orang goblok aja pak prabowo ni, ngaca kek.",0,0,0,1,in,1640312632031985666,1744741289667785061,zidnsptra,https://twitter.com/zidnsptra/status/1744860721140421095
Tue Jan 09 23:16:20 +0000 2024,1744860686088626444,@hasyimmah Sepakat. Tim @ganjarpranowo dan @mohmahfudmd salah strategi: Serang @jokowi MMD juga Terlalu banyak Blunder.  Yg kontra Jkw pasti ke @aniesbaswedan @cakimiNOW Yg pro Jkw pasti ke @prabowo @gibran_tweet  Sangat mungkin Nmr 3 bisa dpt suara sama dgn suara @PDI_Perjuangan : ≤15%,0,0,0,0,in,93762902,1744627763167072722,adiansyahdompu,https://twitter.com/adiansyahdompu/status/1744860686088626444
Tue Jan 09 23:16:19 +0000 2024,1744860682447941816,@geloraco Pak Prabowo orang yang tepat melanjutkan perjalanan pak Jokowi,0,0,0,0,in,1731198556445487104,1744521792897818798,Mimiarsy19,https://twitter.com/Mimiarsy19/status/1744860682447941816
Tue Jan 09 23:16:19 +0000 2024,1744860682154332176,PINJAMAN LUAR NEGERI UNTUK PEMBELIAN ALUTSISTA OLEH @prabowo adalah kerja sama memanipulasi rakyat untuk biaya kampanye dan memperkaya diri Sebuah konspirasi kejahatan korupsi antara @prabowo @jokowi dan SRI MULYANI Kelak senjata tersebut utk hadapi rakyat https://t.co/GlGweO8WgE https://t.co/7CIVsmpZjG,0,0,0,0,in,1328156053733666817,1744860682154332176,DatooOnie,https://twitter.com/DatooOnie/status/1744860682154332176
Tue Jan 09 23:16:17 +0000 2024,1744860673266569627,@BANGSAygSUJUD @prabowo @kurawa @alextham878 @zy_zy_its_me @mimih6mei @Minietweets_ @mpoklela7 @bengkeldodo @P4P4B0W0_2024 @Chavesz08 @Kimberley_2024 Hati loh doang yg menang orang lain se m ua bilang prabowo babak belur alias tidak layak.,0,0,0,0,in,1175263756386889729,1744577612570317207,Rifai44859350,https://twitter.com/Rifai44859350/status/1744860673266569627
Tue Jan 09 23:16:14 +0000 2024,1744860661585482195,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Favorit jengkel kali...,0,0,0,0,in,1506476464564158469,1744498753921507455,Arkie73,https://twitter.com/Arkie73/status/1744860661585482195
Tue Jan 09 23:16:14 +0000 2024,1744860660843065654,@Beritasatu Walau di serang pak Prabowo tetap menanggapi dengan tenang,0,0,0,0,in,1732600800797659136,1744304601330074093,RafiqRagil48,https://twitter.com/RafiqRagil48/status/1744860660843065654
Tue Jan 09 23:16:11 +0000 2024,1744860648490914295,@ozzyboylbs Prabowo sebagai Menteri Pertahanan Indonesia berhasil memperkuat kapabilitas pertahanan negara dengan memprioritaskan modernisasi alutsista dan peningkatan kemampuan militer. #KekuatanNKRI02 https://t.co/KeWkAEapre,0,0,0,0,in,2308916893,1744667168875446584,ahmedaren,https://twitter.com/ahmedaren/status/1744860648490914295
Tue Jan 09 23:16:06 +0000 2024,1744860630165893296,"@budimandjatmiko @jokowi @prabowo Budiman sudjatmiko, cuitan anda dikalikan Nol.",0,0,0,0,in,1372552023640395781,1744541161006780821,KumiSSeparoh,https://twitter.com/KumiSSeparoh/status/1744860630165893296
Tue Jan 09 23:16:05 +0000 2024,1744860622498779227,@HidayatulJum @kumparan @aniesbaswedan @prabowo @jokowi dihhh gak tau ya kalo junjungan lo bilang yg bener 500ribu hektar🤣🤣🤣,0,0,0,0,in,1444305950551068672,1744703035090374740,mendlapmendlep,https://twitter.com/mendlapmendlep/status/1744860622498779227
Tue Jan 09 23:16:02 +0000 2024,1744860613715857632,@Jhon92850351 @bengkeldodo @PKSejahtera Jadi @prabowo @fadlizon @andre_rosiade dan banyak kawan2 @Gerindra jangan sok sok paling berjasa besarkan Anies. Sorry Yee ?!!,0,0,1,4,in,1605661177089953794,1744774360882446607,plangaplongo77,https://twitter.com/plangaplongo77/status/1744860613715857632
Tue Jan 09 23:16:01 +0000 2024,1744860608724611111,"@budimandjatmiko @jokowi @prabowo Sangat cerdas...  India dpt barang baru, kita bekas pake... mistinya lebih mahal krn barang pusaka.",0,0,0,0,in,1502967580646322178,1744541161006780821,D2i_27,https://twitter.com/D2i_27/status/1744860608724611111
Tue Jan 09 23:16:01 +0000 2024,1744860606111555744,@fkdlanfl @rofiatulazizah_ @kumparan @aniesbaswedan @prabowo @jokowi ini beda masalah bro ini ancaman pembunuhan,0,0,0,6,in,1693063039342501888,1744703035090374740,Dattebayo166981,https://twitter.com/Dattebayo166981/status/1744860606111555744
Tue Jan 09 23:16:00 +0000 2024,1744860605184700642,"@geloraco Luas Jakarta : 66.150 ha, Singapura  73.430 ha, Luxemburg: 258.600 ha Kebayang kalau ada orang yang punya luas tanah 340.000 ha bisa bikin ibu kota &amp  berapa negara makmur..⁉️,,luar biasa rakus dan tamaknya Prabowo,,,apakah semua tanahnya itu mau di bawa mati,,padahal 2x3 M https://t.co/6StaGD4TD1",0,2,3,14,in,1716612523393495040,1744735335580627371,KoimSyamsu67225,https://twitter.com/KoimSyamsu67225/status/1744860605184700642
Tue Jan 09 23:15:59 +0000 2024,1744860601011306915,@kompascom Nggak ragu lagi deh sama cara berpikirnya Pak Prabowo benar-benar keren,0,0,0,0,in,1724690969491283968,1744532252011479246,ArilLasama41943,https://twitter.com/ArilLasama41943/status/1744860601011306915
Tue Jan 09 23:15:50 +0000 2024,1744860562688037153,"@oktober199x @Piyusaja2 Permisi bang, itu anies diawal sudah mengutip kata preside"" Kenapa prabowo ga klarifikasi saat debat kalau sudah berubah?""",0,0,0,0,in,1441656515849437184,1744510892627394593,zikrullohabdi,https://twitter.com/zikrullohabdi/status/1744860562688037153
Tue Jan 09 23:15:49 +0000 2024,1744860556975362164,"@KompasTV Luas Jakarta : 66.150 ha, Singapura  73.430 ha, Luxemburg: 258.600 ha Kebayang kalau ada orang yang punya luas tanah 340.000 ha bisa bikin ibu kota &amp  berapa negara makmur..⁉️,,luar biasa rakus dan tamaknya Prabowo,,,apakah semua tanahnya itu mau di bawa mati,,padahal 2x3 M https://t.co/VAIgCT7LpN",0,0,4,16,in,1716612523393495040,1744677423093092594,KoimSyamsu67225,https://twitter.com/KoimSyamsu67225/status/1744860556975362164
Tue Jan 09 23:15:48 +0000 2024,1744860554408439903,@democrazymedia pak Prabowo bisa saja kalah dalam bicara tapi beliau selalu juara dalam bertindak,0,0,0,0,in,1723173356990783488,1744255112753848542,Jastika372840,https://twitter.com/Jastika372840/status/1744860554408439903
Tue Jan 09 23:15:48 +0000 2024,1744860554391593386,@Fahrihamzah Gw pastikan prabowo nyunsep ke 4 X hancur berderai  Hanya keledai  dan penjilat yg memilih KELEDAI,0,0,0,0,in,1577075253897220096,1744369418040213545,AntuLannun,https://twitter.com/AntuLannun/status/1744860554391593386
Tue Jan 09 23:15:46 +0000 2024,1744860545235493172,@JayaOham @Nanangkhoer2 @ch_chotimah2 @prabowo @PDI_Perjuangan @Gerindra Trus Prabowo yg sdh terbukti kalah telak 2x pilpres dan maju lagi nyapres itu namanya apa?,0,0,0,0,in,778113779955560448,1744567217788965023,PasundanJunior,https://twitter.com/PasundanJunior/status/1744860545235493172
Tue Jan 09 23:15:45 +0000 2024,1744860541368381551,"@alextham878 ga tau konsep debat kah? wong temanya pertahanan yo kalau prabowo diserang yowajar sehh. diminta terbuka masalah anggaran yo wajar, toh kemarin ga diminta strategi pertahanan indonesia atau strategi perang juga yg diminta terbuka gimna sih. pada gagal paham kah para pendukung(?)",0,0,0,0,in,1376463122223964164,1744712473410945169,lightyear_buzz_,https://twitter.com/lightyear_buzz_/status/1744860541368381551
Tue Jan 09 23:15:45 +0000 2024,1744860538700718292,@ozzyboylbs Prabowo telah menunjukkan komitmen dan dedikasinya dalam memperkuat pertahanan nasional Indonesia. #KekuatanNKRI02 https://t.co/JeT4MjUTiz,0,0,0,0,in,1488062814606753793,1744667168875446584,endahpratiwih,https://twitter.com/endahpratiwih/status/1744860538700718292
Tue Jan 09 23:15:43 +0000 2024,1744860532837142565,@catatankaqihaty @denni_sauya @prabowo sampe nangis... @official_uas https://t.co/K5YK69WzCT,0,0,0,0,in,1705238438461804544,1744731787035803855,Ali_van_Jibril,https://twitter.com/Ali_van_Jibril/status/1744860532837142565
Tue Jan 09 23:15:42 +0000 2024,1744860530056233000,SUDAH KUBILANG TNI-POLRI SUDAH DIKUASAI OLEH ANAK2 KOMUNIS PKI DIBAWAH @jokowi CS IBLIS KOMUNIS PKI CHINA SELUNDUPAN! Masih juga tidak percaya? Buktinya sekarang sudah jelas! Dan @prabowo yg berambisi mau bergabung @prabowogibran02 dengan tujuan berkuasa! https://t.co/Ootgg4qfLk,0,1,0,0,in,1328156053733666817,1744860530056233000,DatooOnie,https://twitter.com/DatooOnie/status/1744860530056233000
Tue Jan 09 23:15:37 +0000 2024,1744860506446524583,@Gojekmilitan @prabowo Lucu,0,0,0,0,in,1342798754496172032,1744808695429743031,iskanda14548231,https://twitter.com/iskanda14548231/status/1744860506446524583
Tue Jan 09 23:15:37 +0000 2024,1744860505108627567,"@xquitavee @prabowo Istirahat saja, menikmati masa tua, masalah Indonesia banyak, bair diurus orang yang lebih mampu saja",0,0,0,0,in,1740903431836155904,1744564694210289700,JuaidiAluh,https://twitter.com/JuaidiAluh/status/1744860505108627567
Tue Jan 09 23:15:36 +0000 2024,1744860503846093204,@andre_rosiade @prabowo Tenang pak kami akan selalu ada dan setia mendukung mu,0,0,0,0,in,1732600800797659136,1744382692807131319,RafiqRagil48,https://twitter.com/RafiqRagil48/status/1744860503846093204
Tue Jan 09 23:15:33 +0000 2024,1744860492185915775,@kompascom Pak Prabowo selalu memberikan yang terbaik untuk negara ini termasuk anak-anak,0,0,0,0,in,1724690476992004096,1744532252011479246,nerid74247,https://twitter.com/nerid74247/status/1744860492185915775
Tue Jan 09 23:15:31 +0000 2024,1744860480454488360,"@A_rahmans21 @DediMulyadi71 itu Data yg bisa dilihat publik, bukan termasuk Rahasia Negara. prabowo yg tdk paham data, dia tdk menguasai data di Kemhan. dia ngeless bahwa data itu Rahasia Negara. dia ternyata gagap . taunya prabowo itu anggaran...anggaran...anggaran..uang....uang...uang.. https://t.co/jwbngk0jEN",0,0,1,0,in,712468759,1744721316517941689,Trieszeguet,https://twitter.com/Trieszeguet/status/1744860480454488360
Tue Jan 09 23:15:30 +0000 2024,1744860475714875596,"@memelord_666666 @VIVAcoid Tanpa harta prabowo, irfan sigit tidak makan.",0,1,0,21,in,340166603,1744699060026765794,chesterbenigno,https://twitter.com/chesterbenigno/status/1744860475714875596
Tue Jan 09 23:15:28 +0000 2024,1744860470199411189,@xquitavee @priatamvan88 @prabowo Oh gitu ya?? https://t.co/tCnAaQNhqT,0,0,0,0,in,1202233740719620096,1744564694210289700,EkaSapu99315503,https://twitter.com/EkaSapu99315503/status/1744860470199411189
Tue Jan 09 23:15:20 +0000 2024,1744860436657590674,@Generasi_MudaNU Oh si pak prabowo ini berkelit karena anggaran yg seharusnya direalisasikan malah dibuat bancakan kroninya,0,0,0,1,in,1724076504559267840,1744282443295981665,vanjava22,https://twitter.com/vanjava22/status/1744860436657590674
Tue Jan 09 23:15:15 +0000 2024,1744860416461905987,@democrazymedia bagi kami pak Prabowo tetap yang terbaik dan yang terhebat,0,0,0,0,in,1723174132379246592,1744255112753848542,Gilang404827504,https://twitter.com/Gilang404827504/status/1744860416461905987
Tue Jan 09 23:15:15 +0000 2024,1744860415560151376,@kegblgnunfaedh @idextratime Prabowo lahh,0,0,0,0,in,1736259122893660160,1744009084070932755,alf88295,https://twitter.com/alf88295/status/1744860415560151376
Tue Jan 09 23:15:14 +0000 2024,1744860410925473861,@KompasTV Omon omon doang #prabowo #ganjar #anies #abah Kita🥰Abah https://t.co/4XjSYD6Ad7,0,0,0,0,in,1735104203117486081,1744257925345161396,Agusja2016,https://twitter.com/Agusja2016/status/1744860410925473861
Tue Jan 09 23:15:13 +0000 2024,1744860407779795263,@xquitavee @prabowo Istirahat pak tua.,0,0,0,0,in,1728351010710757376,1744564694210289700,82Budyanto25296,https://twitter.com/82Budyanto25296/status/1744860407779795263
Tue Jan 09 23:15:09 +0000 2024,1744860391325499836,@Gojekmilitan @prabowo Hadeeeeh malu malu in orang Banten aja,0,0,0,0,in,1579867742127390720,1744808695429743031,muhamad31767697,https://twitter.com/muhamad31767697/status/1744860391325499836
Tue Jan 09 23:15:07 +0000 2024,1744860382823678231,@MinmonPS7 @prabowo Keren polll,0,0,0,0,in,1075912007134502912,1744520109325168695,Narto_alfateeh,https://twitter.com/Narto_alfateeh/status/1744860382823678231
Tue Jan 09 23:15:05 +0000 2024,1744860372925087788,@kompascom Pak Prabowo benar-benar memperhatikan kesehatan anak-anak bangsa,0,0,0,0,in,1724690025512857600,1744532252011479246,XSanudi55442,https://twitter.com/XSanudi55442/status/1744860372925087788
Tue Jan 09 23:15:04 +0000 2024,1744860368030302582,@CNNIndonesia Etika prabowo dimana mengangkat anak haram konstitusi hasil pelanggaran etik berat,0,0,0,0,in,1741694673859874816,1744857197971165382,Aldira1221,https://twitter.com/Aldira1221/status/1744860368030302582
Tue Jan 09 23:14:59 +0000 2024,1744860349189456045,@kumparan @aniesbaswedan @prabowo @jokowi Terus kenapa ga cari data sendiri? Harusnya sebelum menyebarkan data itu klarifikasi dulu dong? Serem banget kalo jadi pemimpin beneran,0,2,0,0,in,113574201,1744703035090374740,hezmaan,https://twitter.com/hezmaan/status/1744860349189456045
Tue Jan 09 23:14:51 +0000 2024,1744860312560689599,@mas_veel ini harus kau pahami klupun prabowo itu menang dia tdk akan pernah bisa duduk tenang menyangkut keputusan MK dan PKPU yg dipergunakan utk menerima pendaftaran gibran.......,0,0,0,0,in,749123511352848390,1744627494236664060,patriotiku,https://twitter.com/patriotiku/status/1744860312560689599
Tue Jan 09 23:14:44 +0000 2024,1744860284844642330,@CNNIndonesia SBY lagi ngingetin prabowo…,0,0,0,2,in,547856416,1744694812866118061,RidNgemil,https://twitter.com/RidNgemil/status/1744860284844642330
Tue Jan 09 23:14:44 +0000 2024,1744860284467220663,"@jgn_suudzon @ainunnajib Kalau Anies mau, 2019 dia sudah nyapres lawan Prabowo dan Jokowi.",0,0,0,0,in,1575776588897038336,1744715731613429826,C1nt4Allah_Gaza,https://twitter.com/C1nt4Allah_Gaza/status/1744860284467220663
Tue Jan 09 23:14:42 +0000 2024,1744860277907309011,@narkosun @Uki23 @aniesbaswedan Karena klasifikasi Anies dari visi misinya soal lahan itu. &amp  pak Prabowo tidak di berikan kesempatan berbicara soal tanah itu dan pertanyaan lahan oleh Anies itu tidak di berikan waktu. Lagipula itu lahan di luar Pertanyaan yang di berikan oleh Moderator.,0,0,0,0,in,2661239670,1744670908936241299,aasikinn27,https://twitter.com/aasikinn27/status/1744860277907309011
Tue Jan 09 23:14:42 +0000 2024,1744860277114613923,"@PakarINTELek Khusus tiktok, menangisi prabowo"" 🤣🤣""",0,0,0,1,in,1686333533454036993,1744648124961042676,meow_leader2,https://twitter.com/meow_leader2/status/1744860277114613923
Tue Jan 09 23:14:40 +0000 2024,1744860270080704608,@msaid_didu @prabowo Nampaknya mmg biasa bermain di blkg.,0,0,0,0,in,1167089353237000192,1744669364551655708,noriba01,https://twitter.com/noriba01/status/1744860270080704608
Tue Jan 09 23:14:37 +0000 2024,1744860257325891692,"berlindung dengan kata “data rahasia” itu argumen buzzer 02 buat nyebokin prabowo yg gbisa ngasih data ketika debat. sgt bodoh klo ada yg mengira capres 01&amp 03 minta data rahasia buat dibuka di acara debat kek gt.. atau mgkin emg lo ny yg trlalu polos??? WKWWKWK""",0,0,0,0,in,1720882948977864704,1744860257325891692,inthecityflower,https://twitter.com/inthecityflower/status/1744860257325891692
Tue Jan 09 23:14:36 +0000 2024,1744860252787356089,Tmn nasrani mngirim  Tentang injil Matius 5 : 11 (slide 1) &amp di  tafsir Qur'an Surah ke 5 : 11  yaitu Al Maidah ayat ke 11  &amp  jg Surah HUD  11 ayat 5 InsyaAllah Bapak @prabowo senantiasa dalam lindungan Allah SWT... Aamiin  🤲 #temanprabowosubianto 🇨🇭 #prabowogibran ✌️ https://t.co/IQTaCR7Pyy,0,1,6,10,in,1695192728173187072,1744860252787356089,drReUtari08,https://twitter.com/drReUtari08/status/1744860252787356089
Tue Jan 09 23:14:31 +0000 2024,1744860231132467578,@ujungmenteng12 @Resty_J_Cayah @prabowo @Gerindra @andre_rosiade Wiwi belike: bacot lu Wo.. Gw menang  lu bakal ngemis jabatan kan.. 😎,0,0,0,0,in,1106550460746354688,1744567643070496872,Poeimochi0102,https://twitter.com/Poeimochi0102/status/1744860231132467578
Tue Jan 09 23:14:25 +0000 2024,1744860206356652179,"@salimafillah Mohon maaf Ustadz, Klo tentang perasaan siapa kira2 yg paling sakit , sedih, malu pada masa itu?  ttg bergabungnya P Prabowo dg P jokowi apkh blm mnanyakan lgs kenapa bergabung? Pdhl sdh sekian lama. ternyata bnyk yg blm tau ya. di wawancara dg mb Nana juga ada Ustadz🙏🏻",0,1,0,0,in,1633340549552898051,1744650923140608229,yuaf_a,https://twitter.com/yuaf_a/status/1744860206356652179
Tue Jan 09 23:14:23 +0000 2024,1744860198114844719,@KelikCexyl @__AnakKolong Oh iya yang satu ini cebokers Prabowo sampai minta ubah format debat segala,0,0,0,0,in,1736164731776598016,1744701510796407199,said_mat59076,https://twitter.com/said_mat59076/status/1744860198114844719
Tue Jan 09 23:14:22 +0000 2024,1744860191752143259,"@beni_sumi @bukanbuzzerRp @AIM_1N @neohistoria_id Pak prabowo public speaking di depan pendukungnya bisa lancar kak. Kalo paham, harusnya bisa ngasih speaking yg bagus. Yang penting paham apa enggak, pemahaman itu hal yg gabisa dipoles oleh speaking yang bagus. Kalo mba pernah public speaking, pasti ngerti permasalahnnya.",0,1,0,0,in,1323967964710723585,1744554416878096887,me_faq,https://twitter.com/me_faq/status/1744860191752143259
Tue Jan 09 23:14:21 +0000 2024,1744860186509218161,@thejesterjazz @erasmus70 tapi prabowo udah dikasih bidangnya masih dibantai juga ama 2 orang yg bukan dari militer. miris banget haha,0,1,1,105,in,1408690017556320257,1744695767149990005,timtamdingin,https://twitter.com/timtamdingin/status/1744860186509218161
Tue Jan 09 23:14:19 +0000 2024,1744860181434122287,@liputan6dotcom itulah hebatnya pak Prabowo beliau lebih mengerti daripada yang lainnya,0,0,0,0,in,1723174736585424896,1744553849048973601,Jambrud1270730,https://twitter.com/Jambrud1270730/status/1744860181434122287
Tue Jan 09 23:14:19 +0000 2024,1744860180184248585,@budimandjatmiko @jokowi @prabowo Kok ga ada komen yg mendukung???,0,0,0,0,in,1559706776077217792,1744582421268599195,NgurahBeckham,https://twitter.com/NgurahBeckham/status/1744860180184248585
Tue Jan 09 23:14:19 +0000 2024,1744860178862989426,CALON PRESIDEN PASLON NOMOR.2 KOK DALAM DEBAT MALAH MEWEK? Sudah tua gak punya mental dan nyali kuat mending gak usah maju daripada bikin malu dan ditengah tontonan rakyat Indonesia! Jandamu saja pasti malu Kok @prabowo gak punya malu? https://t.co/F2Pxh2yd7J https://t.co/TxOPPxpL17,0,0,0,0,in,1328156053733666817,1744860178862989426,DatooOnie,https://twitter.com/DatooOnie/status/1744860178862989426
Tue Jan 09 23:14:18 +0000 2024,1744860175511802320,@tempodotco Pak Prabowo disegani oleh pemimpin didunia internasional,0,0,0,0,in,1731198556445487104,1744541142170157070,Mimiarsy19,https://twitter.com/Mimiarsy19/status/1744860175511802320
Tue Jan 09 23:14:18 +0000 2024,1744860174060490851,@are_inismyname @seeksixsuck @kurawa @DEMOKRAT_S14P @zarryhendrik @99propaganda @Ndons_Back @bengkeldodo @P4P4B0W0_2024 @Bank_Joee_ @BANGSAygSUJUD Pak Prabowo tidak pernah mengecewakan apa yang dia kerjakan dan selalu memberikan hasil yang baik,0,0,0,0,in,1719169122725158912,1744536024842428595,Malirin255683,https://twitter.com/Malirin255683/status/1744860174060490851
Tue Jan 09 23:14:17 +0000 2024,1744860172378624245,Omon omon doang #prabowo #ganjar #anies #abah Kita🥰Abah https://t.co/nwdQKe1WbQ,0,0,0,0,in,1735104203117486081,1744860172378624245,Agusja2016,https://twitter.com/Agusja2016/status/1744860172378624245
Tue Jan 09 23:14:17 +0000 2024,1744860171422388417,@budimandjatmiko @jokowi @prabowo Oh budi Oh budi https://t.co/HsIw0Fpk6m,0,0,0,0,fr,1668653497020186626,1744541161006780821,jefriputra69,https://twitter.com/jefriputra69/status/1744860171422388417
Tue Jan 09 23:14:13 +0000 2024,1744860156842873092,Prabowo = memperkaya diri (rakus) Anies = mementingkan kesejahteraan aparat..,0,0,0,0,in,1901814530,1744860156842873092,abah_suminta,https://twitter.com/abah_suminta/status/1744860156842873092
Tue Jan 09 23:14:09 +0000 2024,1744860138929033727,@icikiwir_08 @aniesbaswedan KOK TKN KEK GINI KELASNYA YA. PAK ANIES DAN PAK GANJAR KAN BUKAN MENHAN. YANG MENHAN ITU BAPAK PRABOWO SUBIANTO. STOP PEMBODOHAN PUBLIK.,0,0,0,0,in,1637555866235981824,1744719917000352196,VSusela34929,https://twitter.com/VSusela34929/status/1744860138929033727
Tue Jan 09 23:14:09 +0000 2024,1744860138555781217,@Dahnilanzar @prabowo Kalo mau beli pesawat tempur bekas apa yg perlu di bangaain.,0,0,0,2,in,1673365187125219328,1744622083379024206,InderaPard26908,https://twitter.com/InderaPard26908/status/1744860138555781217
Tue Jan 09 23:14:08 +0000 2024,1744860132767670667,@Reiza_Patters @jshaldi Ga ada beda min antara pendukung Prabowo dan Jokowi dulu. Kata Bung RG mah Dungu gitu loh.,0,0,0,5,in,745087008331042816,1744602850662269209,ichsan_itcomm,https://twitter.com/ichsan_itcomm/status/1744860132767670667
Tue Jan 09 23:14:07 +0000 2024,1744860128036471015,@liputan6dotcom Pak prabowo orang yg sangat cerdas ya,0,0,0,0,in,1717126861371867136,1744553849048973601,wulanwul623,https://twitter.com/wulanwul623/status/1744860128036471015
Tue Jan 09 23:14:06 +0000 2024,1744860125402452028,"@rofiatulazizah_ @kumparan @aniesbaswedan @prabowo @jokowi Cukup diedukasi aja, biar ga disamain kayak kubu sebelah yg dikit2 suka lapor.",0,0,0,2,in,1527548036951711745,1744703035090374740,Aymimole,https://twitter.com/Aymimole/status/1744860125402452028
